1426.751953, 962.240051, 4.183998, 74.542053, 0.000000, 11010304, -1
457.026398, 963.230103, 4.274535, 109.776428, 0.000000, 12583168, -1
284.978851, 963.827026, 4.304403, 249.000320, 0.000000, 13107456, -1
680.041870, 964.102661, 4.526494, 179.324219, 0.000000, 512, -1
653.572266, 965.648743, 4.055592, 271.847656, 0.000000, 8782080, -1
693.345947, 966.540588, 3.855246, 100.708405, 0.000000, 5112064, -1
1375.934326, 968.052002, 3.917677, 67.094696, 0.000000, 6291712, -1
1402.076172, 968.798279, 4.166411, 70.947968, 0.000000, 10748160, -1
285.381378, 971.631470, 4.297678, 174.061798, 0.000000, 12976384, -1
485.487000, 972.817749, 4.122440, 257.411804, 0.000000, 9961728, -1
697.788391, 972.702454, 3.899359, 266.014130, 0.000000, 5964032, -1
620.466858, 973.854980, 3.859735, 232.758316, 0.000000, 5177600, -1
620.466858, 973.854980, 3.859735, 63.587006, 0.000000, 5177600, -1
653.099976, 977.926331, 3.820244, 271.839111, 0.000000, 4456704, -1
653.099976, 977.926331, 3.820244, 101.200073, 0.000000, 4456704, -1
1427.939331, 978.030273, 3.725348, 359.845520, 0.000000, 2621696, -1
697.238220, 978.445312, 4.551122, 260.130951, 0.000000, 393728, -1
62.150818, 980.069275, 4.158439, 51.962311, 0.000000, 10617088, -1
333.167572, 979.955811, 4.526778, 5.723907, 0.000000, 512, -1
640.033875, 981.151917, 4.457375, 281.753357, 0.000000, 15597824, -1
1398.254150, 981.269409, 3.847982, 0.402252, 0.000000, 4980992, -1
684.291809, 982.401733, 3.856422, 279.733032, 0.000000, 5112064, -1
684.291809, 982.401733, 3.856422, 94.634979, 0.000000, 5112064, -1
650.456299, 982.709717, 4.291472, 274.564240, 0.000000, 12845312, -1
650.456299, 982.709717, 4.291472, 99.970154, 0.000000, 12845312, -1
653.541077, 983.195740, 4.413498, 271.072021, 0.000000, 14876928, -1
653.541077, 983.195740, 4.413498, 99.809448, 0.000000, 14876928, -1
452.961731, 983.918884, 4.027460, 188.161331, 0.000000, 8257792, -1
620.182617, 984.919373, 3.844622, 233.121735, 0.000000, 4915456, -1
632.318359, 985.384521, 3.809258, 287.385193, 0.000000, 4260096, -1
679.954041, 987.150391, 4.277601, 191.143326, 0.000000, 12648704, -1
258.404175, 987.881714, 4.428471, 169.866547, 0.000000, 15139072, -1
687.477966, 988.390930, 4.367974, 278.898132, 0.000000, 14156032, -1
687.477966, 988.390930, 4.367974, 99.852020, 0.000000, 14156032, -1
684.100525, 993.266296, 4.159353, 283.019989, 0.000000, 10617088, -1
684.100525, 993.266296, 4.159353, 97.594299, 0.000000, 10617088, -1
653.725586, 994.149170, 4.375079, 275.004028, 0.000000, 14287104, -1
653.725586, 994.149170, 4.375079, 98.734680, 0.000000, 14287104, -1
697.049927, 995.219543, 4.139226, 119.259872, 0.000000, 10289408, -1
619.278015, 997.119690, 3.825690, 233.462479, 0.000000, 4587776, -1
628.236572, 996.878723, 3.846278, 273.730316, 0.000000, 4980992, -1
628.236572, 996.878723, 3.846278, 99.597748, 0.000000, 4980992, -1
583.700562, 1001.038574, 3.611881, 236.731018, 0.000000, 393472, -1
583.700562, 1001.038574, 3.611881, 61.918488, 0.000000, 393472, -1
679.426636, 998.269287, 3.904801, 285.216034, 0.000000, 6029568, -1
686.999634, 999.208252, 4.202741, 279.232361, 0.000000, 11337984, -1
694.805969, 1000.620300, 3.849413, 268.477173, 0.000000, 4980992, -1
694.805969, 1000.620300, 3.849413, 113.463303, 0.000000, 4980992, -1
1111.255493, 1001.709717, 4.040499, 318.730988, 0.000000, 8519936, -1
1111.255493, 1001.709717, 4.040499, 186.562714, 0.000000, 8519936, -1
1269.885742, 1000.596985, 4.016168, 182.195419, 0.000000, 8061184, -1
655.770325, 1001.505432, 4.131707, 277.286560, 0.000000, 10158336, -1
695.803101, 1006.979919, 4.194366, 275.849304, 0.000000, 11206912, -1
618.443665, 1008.908325, 3.924039, 237.363495, 0.000000, 6422784, -1
733.391968, 1013.132080, 4.504331, 341.040863, 0.000000, 16384256, -1
733.391968, 1013.132080, 4.504331, 268.048523, 0.000000, 16384256, -1
461.415955, 1014.058350, 3.990455, 308.231354, 0.000000, 7602432, -1
461.415955, 1014.058350, 3.990455, 129.902328, 0.000000, 7602432, -1
690.424011, 1018.265320, 4.510747, 265.415253, 0.000000, 16449792, -1
690.424011, 1018.265320, 4.510747, 104.854156, 0.000000, 16449792, -1
578.538940, 1036.069092, 3.943696, 237.271027, 0.000000, 6750464, -1
578.538940, 1036.069092, 3.943696, 63.086365, 0.000000, 6750464, -1
617.932007, 1021.245789, 4.260731, 239.425598, 0.000000, 12321024, -1
668.635803, 1021.097961, 4.294551, 279.509399, 0.000000, 12910848, -1
675.698242, 1022.025513, 4.304069, 276.803986, 0.000000, 13107456, -1
675.698242, 1022.025513, 4.304069, 97.840271, 0.000000, 13107456, -1
683.573120, 1023.053650, 4.181079, 274.554626, 0.000000, 11010304, -1
580.146667, 1024.614868, 3.764725, 236.276352, 0.000000, 3408128, -1
580.146667, 1024.614868, 3.764725, 64.132050, 0.000000, 3408128, -1
651.830566, 1024.924927, 4.480166, 282.355896, 0.000000, 15991040, -1
399.076019, 1026.133179, 3.902194, 47.467834, 0.000000, 5964032, -1
